,match_id,date,time,matchday,team,opponent,place,result,s_goals,c_goals,team_streak,opp_streak,team_last_five,opp_last_five,rank_team,rank_opponent,team_xGoals,team_xAssists,opp_xGoals,opp_xAssists,team_shots_total,opp_shots_total,team_ball_possession,opp_ball_possession,rolling_s_goals,rolling_c_goals,rolling_team_xGoals,rolling_team_xAssists,rolling_opp_xGoals,rolling_opp_xAssists,rolling_team_shots_total,rolling_opp_shots_total,rolling_team_ball_possession,rolling_opp_ball_possession
462,59401,2021-02-27,20,24,verona,juventus,H,D,1,1,1.5,1,"[1, -1, -1, 1, 0]","[1, 1, 1, -1, 1]",9.0,3.0,-3.73,-3.04,-2.020000000000001,-3.9799999999999986,13,15,0.45,0.55,1.6,1.8,-3.414,-4.034,0.9319999999999998,-0.8000000000000002,9.8,14.0,0.508,0.492
463,59401,2021-02-27,20,24,juventus,verona,A,D,1,1,1,1.5,"[1, 1, 1, -1, 1]","[1, -1, -1, 1, 0]",3.0,9.0,-2.020000000000001,-3.9799999999999986,-3.73,-3.04,15,13,0.55,0.45,1.8,0.2,2.024,-1.1740000000000002,1.9999999999999996,1.0319999999999996,17.2,10.8,0.568,0.43200000000000005
464,59402,2021-02-28,12,24,sampdoria,atalanta,H,L,0,2,0,2.5,"[1, -1, 0, 1, -1]","[1, -1, 0, 1, 1]",10.0,5.0,3.1899999999999995,4.37,4.9,3.35,8,20,0.44,0.56,1.0,1.0,3.5099999999999993,2.67,0.6839999999999998,-1.9140000000000001,9.6,12.0,0.488,0.512
465,59402,2021-02-28,12,24,atalanta,sampdoria,A,W,2,0,2.5,0,"[1, -1, 0, 1, 1]","[1, -1, 0, 1, -1]",5.0,10.0,4.9,3.35,3.1899999999999995,4.37,20,8,0.56,0.44,2.4,1.6,-0.04799999999999978,1.9780000000000002,4.522,0.2599999999999999,13.0,11.4,0.55,0.45
466,59403,2021-02-28,15,24,crotone,cagliari,H,L,0,2,0,0,"[-1, -1, -1, -1, -1]","[-1, 0, -1, -1, -1]",20.0,18.0,0.009999999999999787,1.0099999999999998,1.49,-1.1000000000000003,14,9,0.55,0.45,0.4,2.8,0.5340000000000001,1.4719999999999998,2.114,-1.1480000000000001,10.8,19.0,0.4760000000000001,0.524
467,59403,2021-02-28,15,24,cagliari,crotone,A,W,2,0,0,0,"[-1, 0, -1, -1, -1]","[-1, -1, -1, -1, -1]",18.0,20.0,1.49,-1.1000000000000003,0.009999999999999787,1.0099999999999998,9,14,0.45,0.55,0.2,1.0,4.5040000000000004,0.3940000000000001,1.634,0.566,10.6,12.0,0.41600000000000004,0.584
468,59404,2021-02-28,15,24,udinese,fiorentina,H,W,1,0,0.5,1,"[0, 1, 1, -1, 0]","[1, 0, -1, -1, 1]",13.0,14.0,-5.18,-6.279999999999999,-0.6500000000000002,-2.4,9,8,0.45,0.55,1.0,1.0,-2.598,-5.104000000000001,-0.30199999999999994,0.502,9.6,11.0,0.44600000000000006,0.554
469,59404,2021-02-28,15,24,fiorentina,udinese,A,L,0,1,1,0.5,"[1, 0, -1, -1, 1]","[0, 1, 1, -1, 0]",14.0,13.0,-0.6500000000000002,-2.4,-5.18,-6.279999999999999,8,9,0.55,0.45,1.4,1.2,-2.732,-3.4400000000000004,0.9359999999999999,1.982,12.4,11.4,0.454,0.546
470,59405,2021-02-28,15,24,inter,genoa,H,W,3,0,6.0,5.5,"[0, 1, 1, 1, 1]","[1, 1, 1, 0, 0]",1.0,11.0,6.0600000000000005,3.17,-0.9400000000000004,-0.4800000000000004,24,3,0.5,0.5,2.4,0.2,6.303999999999999,2.9919999999999995,-0.39799999999999985,-2.4219999999999997,12.8,9.8,0.504,0.496
471,59405,2021-02-28,15,24,genoa,inter,A,L,0,3,5.5,6.0,"[1, 1, 1, 0, 0]","[0, 1, 1, 1, 1]",11.0,1.0,-0.9400000000000004,-0.4800000000000004,6.0600000000000005,3.17,3,24,0.5,0.5,1.6,0.6,3.5059999999999993,1.0899999999999999,1.5919999999999999,0.15600000000000014,9.2,14.4,0.44800000000000006,0.552
472,59406,2021-02-28,18,24,napoli,benevento,H,W,2,0,0,1.5,"[-1, 1, -1, 1, -1]","[0, -1, 0, 0, 0]",7.0,15.0,5.459999999999999,2.3600000000000003,-0.21999999999999992,0.4600000000000001,18,4,0.6,0.4,1.4,1.8,3.15,-0.2559999999999999,1.262,0.2699999999999999,12.0,13.0,0.512,0.488
473,59406,2021-02-28,18,24,benevento,napoli,A,L,0,2,1.5,0,"[0, -1, 0, 0, 0]","[-1, 1, -1, 1, -1]",15.0,7.0,-0.21999999999999992,0.4600000000000001,5.459999999999999,2.3600000000000003,4,18,0.4,0.6,0.8,1.6,-2.3760000000000003,-0.42399999999999993,3.112,-0.9020000000000001,8.4,12.8,0.368,0.632
474,59407,2021-02-28,20,24,roma,milan,H,L,1,2,1.5,0,"[1, 1, -1, 1, 0]","[-1, 1, 1, -1, -1]",4.0,2.0,0.3000000000000007,0.44000000000000017,2.040000000000001,-3.3100000000000005,18,17,0.53,0.47,2.0,1.2,1.6760000000000006,-0.12600000000000047,-0.736,-2.516,13.4,5.8,0.54,0.45999999999999996
475,59407,2021-02-28,20,24,milan,roma,A,W,2,1,0,1.5,"[-1, 1, 1, -1, -1]","[1, 1, -1, 1, 0]",2.0,4.0,2.040000000000001,-3.3100000000000005,0.3000000000000007,0.44000000000000017,17,18,0.47,0.53,1.2,1.8,4.327999999999999,-0.242,-0.22799999999999976,0.6899999999999998,14.2,14.4,0.53,0.47000000000000003
476,59410,2021-03-02,20,25,juventus,spezia,H,W,3,0,1.5,0.5,"[1, 1, -1, 1, 0]","[-1, 1, 1, -1, 0]",3.0,14.0,3.5799999999999987,-4.43,-0.5800000000000008,-0.23999999999999988,18,12,0.46,0.54,1.6,0.4,1.134,-1.5639999999999998,1.1159999999999999,0.27999999999999947,15.6,11.2,0.5740000000000001,0.426
477,59410,2021-03-02,20,25,spezia,juventus,A,L,0,3,0.5,1.5,"[-1, 1, 1, -1, 0]","[1, 1, -1, 1, 0]",14.0,3.0,-0.5800000000000008,-0.23999999999999988,3.5799999999999987,-4.43,12,18,0.54,0.46,1.2,1.4,-2.7660000000000005,2.036,-1.314,-1.312,12.2,8.4,0.546,0.454
478,59411,2021-03-03,18,25,sassuolo,napoli,H,D,3,3,1.5,1,"[-1, 0, -1, 1, 0]","[1, -1, 1, -1, 1]",8.0,6.0,3.92,3.0400000000000005,6.3500000000000005,3.3699999999999997,14,16,0.56,0.44,1.2,1.4,1.5939999999999999,1.6460000000000001,1.212,1.4899999999999998,16.2,10.8,0.626,0.374
479,59411,2021-03-03,18,25,napoli,sassuolo,A,D,3,3,1,1.5,"[1, -1, 1, -1, 1]","[-1, 0, -1, 1, 0]",6.0,8.0,6.3500000000000005,3.3699999999999997,3.92,3.0400000000000005,16,14,0.44,0.56,1.6,1.2,3.6339999999999995,0.33000000000000035,1.06,1.5539999999999998,13.2,11.0,0.528,0.472
480,59412,2021-03-03,20,25,cagliari,bologna,H,W,1,0,1,3.0,"[0, -1, -1, -1, 1]","[-1, 1, 0, 0, 1]",18.0,11.0,2.67,-1.8600000000000003,-0.009999999999999787,-0.060000000000000275,11,13,0.35,0.65,0.6,0.8,3.6559999999999997,-0.015999999999999924,1.1099999999999999,0.9059999999999999,9.6,12.6,0.388,0.612
481,59412,2021-03-03,20,25,bologna,cagliari,A,L,0,1,3.0,1,"[-1, 1, 0, 0, 1]","[0, -1, -1, -1, 1]",11.0,18.0,-0.009999999999999787,-0.060000000000000275,2.67,-1.8600000000000003,13,11,0.65,0.35,1.6,0.8,0.8480000000000001,-0.6140000000000001,2.0799999999999996,-0.5520000000000003,10.8,18.8,0.43,0.57
482,59413,2021-03-03,20,25,atalanta,crotone,H,W,5,1,3.5,0,"[-1, 0, 1, 1, 1]","[-1, -1, -1, -1, -1]",4.0,20.0,5.680000000000001,4.1899999999999995,2.1799999999999997,1.7300000000000004,21,4,0.65,0.35,2.2,1.6,1.482,2.702,3.6,0.8039999999999999,13.4,10.2,0.562,0.438
483,59413,2021-03-03,20,25,crotone,atalanta,A,L,1,5,0,3.5,"[-1, -1, -1, -1, -1]","[-1, 0, 1, 1, 1]",20.0,4.0,2.1799999999999997,1.7300000000000004,5.680000000000001,4.1899999999999995,4,21,0.35,0.65,0.2,2.8,-0.07399999999999993,1.2639999999999998,2.792,-0.7619999999999999,11.6,18.2,0.476,0.5239999999999999
484,59414,2021-03-03,20,25,fiorentina,roma,H,L,1,2,0,0,"[0, -1, -1, 1, -1]","[1, -1, 1, 0, -1]",15.0,5.0,-1.41,-2.3600000000000003,-0.17000000000000104,-2.2399999999999998,7,12,0.41,0.59,1.0,1.2,-2.482,-3.314000000000001,-0.7100000000000002,0.316,11.4,11.2,0.47400000000000003,0.526
485,59414,2021-03-03,20,25,roma,fiorentina,A,W,2,1,0,0,"[1, -1, 1, 0, -1]","[0, -1, -1, 1, -1]",5.0,15.0,-0.17000000000000104,-2.2399999999999998,-1.41,-2.3600000000000003,12,7,0.59,0.41,1.4,1.0,1.4520000000000004,0.5639999999999997,0.00400000000000027,-3.168,14.2,8.0,0.5520000000000002,0.44800000000000006
486,59415,2021-03-03,20,25,genoa,sampdoria,H,D,1,1,0,0,"[1, 1, 0, 0, -1]","[-1, 0, 1, -1, -1]",13.0,10.0,3.2699999999999996,1.5699999999999998,3.51,1.4,6,11,0.5,0.5,1.4,1.2,2.792,1.132,1.658,0.6000000000000001,7.6,16.4,0.466,0.534
487,59415,2021-03-03,20,25,sampdoria,genoa,A,D,1,1,0,0,"[-1, 0, 1, -1, -1]","[1, 1, 0, 0, -1]",10.0,13.0,3.51,1.4,3.2699999999999996,1.5699999999999998,11,6,0.5,0.5,0.6,1.4,3.6139999999999994,3.126,1.1819999999999997,-1.06,9.0,13.8,0.47800000000000004,0.522
488,59416,2021-03-03,20,25,milan,udinese,H,D,1,1,1,1.5,"[1, 1, -1, -1, 1]","[1, 1, -1, 0, 1]",2.0,12.0,1.5499999999999998,-0.67,-0.4599999999999995,-4.459999999999999,12,5,0.61,0.39,1.6,1.4,3.1760000000000006,-1.234,0.38200000000000023,0.8320000000000001,14.8,14.4,0.524,0.476
489,59416,2021-03-03,20,25,udinese,milan,A,D,1,1,1.5,1,"[1, 1, -1, 0, 1]","[1, 1, -1, -1, 1]",12.0,2.0,-0.4599999999999995,-4.459999999999999,1.5499999999999998,-0.67,5,12,0.39,0.61,1.2,1.0,-2.254,-5.338,-1.5379999999999998,-0.9999999999999998,10.2,10.6,0.458,0.542
490,59417,2021-03-03,20,25,benevento,verona,H,L,0,3,0,2.0,"[-1, 0, 0, 0, -1]","[-1, -1, 1, 0, 0]",16.0,9.0,-1.23,-0.6299999999999999,-6.090000000000001,-1.1200000000000006,5,9,0.5,0.5,0.4,1.6,-1.7380000000000002,-0.11799999999999995,3.8379999999999996,0.16399999999999987,7.2,13.2,0.372,0.6279999999999999
491,59417,2021-03-03,20,25,verona,benevento,A,W,3,0,2.0,0,"[-1, -1, 1, 0, 0]","[-1, 0, 0, 0, -1]",9.0,16.0,-6.090000000000001,-1.1200000000000006,-1.23,-0.6299999999999999,9,5,0.5,0.5,1.2,1.8,-4.3180000000000005,-3.45,-0.08000000000000033,-1.4819999999999998,9.6,14.6,0.502,0.49800000000000005
492,59418,2021-03-04,20,25,parma,inter,H,L,1,2,1.0,7.0,"[-1, -1, -1, 0, 0]","[1, 1, 1, 1, 1]",19.0,1.0,-1.729999999999999,-0.39999999999999986,5.16,2.46,12,11,0.52,0.48,1.0,2.2,-3.002,-1.8079999999999998,-1.9240000000000002,-2.3,12.0,12.4,0.506,0.49399999999999994
493,59418,2021-03-04,20,25,inter,parma,A,W,2,1,7.0,1.0,"[1, 1, 1, 1, 1]","[-1, -1, -1, 0, 0]",1.0,19.0,5.16,2.46,-1.729999999999999,-0.39999999999999986,11,12,0.48,0.52,3.0,0.2,6.409999999999999,2.6039999999999996,0.7939999999999998,-1.496,15.6,9.2,0.48200000000000004,0.518
494,59419,2021-03-06,15,26,spezia,benevento,H,D,1,1,0,0,"[1, 1, -1, 0, -1]","[0, 0, 0, -1, -1]",15.0,16.0,-1.0300000000000002,5.609999999999999,0.7100000000000002,0.2999999999999998,11,5,0.73,0.27,1.2,1.8,-3.0140000000000007,1.8539999999999999,-0.38800000000000023,-1.2879999999999998,12.6,10.8,0.526,0.47400000000000003
495,59419,2021-03-06,15,26,benevento,spezia,A,D,1,1,0,0,"[0, 0, 0, -1, -1]","[1, 1, -1, 0, -1]",16.0,15.0,0.7100000000000002,0.2999999999999998,-1.0300000000000002,5.609999999999999,5,11,0.27,0.73,0.4,1.4,-1.6280000000000001,-0.027999999999999914,1.3379999999999996,0.025999999999999846,8.2,12.6,0.394,0.606
496,59420,2021-03-06,18,26,udinese,sassuolo,H,W,2,0,2.0,2.0,"[1, -1, 0, 1, 0]","[0, -1, 1, 0, 0]",11.0,9.0,-1.3200000000000003,-3.2600000000000002,-0.7200000000000002,-2.8600000000000003,13,10,0.28,0.72,1.2,1.2,-2.1359999999999997,-5.32,-1.3599999999999999,-1.2679999999999998,10.0,11.0,0.4640000000000001,0.536
497,59420,2021-03-06,18,26,sassuolo,udinese,A,L,0,2,2.0,2.0,"[0, -1, 1, 0, 0]","[1, -1, 0, 1, 0]",9.0,11.0,-0.7200000000000002,-2.8600000000000003,-1.3200000000000003,-3.2600000000000002,10,13,0.72,0.28,1.6,1.6,2.334,1.668,1.95,1.5579999999999998,18.0,10.0,0.636,0.364
498,59421,2021-03-06,20,26,juventus,lazio,H,W,3,1,2.5,0,"[1, -1, 1, 0, 1]","[1, 1, -1, 1, -1]",4.0,7.0,-4.380000000000001,-1.6100000000000003,4.1,-3.0999999999999996,7,15,0.52,0.48,1.8,0.4,1.626,-2.282,0.061999999999999764,-0.14600000000000038,17.4,12.4,0.542,0.458
499,59421,2021-03-06,20,26,lazio,juventus,A,L,1,3,0,2.5,"[1, 1, -1, 1, -1]","[1, -1, 1, 0, 1]",7.0,4.0,4.1,-3.0999999999999996,-4.380000000000001,-1.6100000000000003,15,7,0.48,0.52,1.2,1.2,5.878,-0.1060000000000001,2.8659999999999997,1.7139999999999997,14.8,9.6,0.5720000000000001,0.42800000000000005
500,59422,2021-03-07,12,26,roma,genoa,H,W,1,0,1,0.5,"[-1, 1, 0, -1, 1]","[1, 0, 0, -1, 0]",5.0,13.0,-0.9600000000000001,-0.6999999999999997,5.0200000000000005,3.1799999999999997,17,6,0.53,0.47,1.2,1.0,0.9480000000000002,0.001999999999999602,-0.07999999999999971,-3.196,13.6,7.8,0.5740000000000001,0.426
501,59422,2021-03-07,12,26,genoa,roma,A,L,0,1,0.5,1,"[1, 0, 0, -1, 0]","[-1, 1, 0, -1, 1]",13.0,5.0,5.0200000000000005,3.1799999999999997,-0.9600000000000001,-0.6999999999999997,6,17,0.47,0.53,1.0,1.4,3.2079999999999997,1.6059999999999999,2.024,0.42200000000000015,6.6,16.0,0.476,0.524
502,59423,2021-03-07,15,26,verona,milan,H,L,0,2,3.0,1.5,"[-1, 1, 0, 0, 1]","[1, -1, -1, 1, 0]",8.0,2.0,-5.470000000000001,-1.1100000000000003,0.02000000000000024,-0.3600000000000001,11,11,0.54,0.46,1.6,1.2,-5.338000000000001,-3.2299999999999995,-0.7960000000000003,-1.722,9.8,12.6,0.49800000000000005,0.502
503,59423,2021-03-07,15,26,milan,verona,A,W,2,0,1.5,3.0,"[1, -1, -1, 1, 0]","[-1, 1, 0, 0, 1]",2.0,8.0,0.02000000000000024,-0.3600000000000001,-5.470000000000001,-1.1100000000000003,11,11,0.46,0.54,1.4,1.4,2.5280000000000005,-1.2480000000000002,0.2900000000000002,0.08800000000000026,14.2,13.2,0.542,0.458
504,59424,2021-03-07,15,26,fiorentina,parma,H,D,3,3,0,0,"[-1, -1, 1, -1, -1]","[-1, -1, 0, 0, -1]",14.0,19.0,-3.14,-3.2100000000000004,1.21,-1.1400000000000003,5,8,0.41,0.59,1.0,1.4,-2.4,-3.2620000000000005,-0.9780000000000004,0.36400000000000016,11.2,10.6,0.458,0.542
505,59424,2021-03-07,15,26,parma,fiorentina,A,D,3,3,0,0,"[-1, -1, 0, 0, -1]","[-1, -1, 1, -1, -1]",19.0,14.0,1.21,-1.1400000000000003,-3.14,-3.2100000000000004,8,5,0.59,0.41,1.2,2.2,-3.0759999999999996,-1.426,-1.494,-1.7840000000000003,13.4,12.6,0.504,0.4960000000000001
506,59425,2021-03-07,15,26,crotone,torino,H,W,4,2,0,3.5,"[-1, -1, -1, -1, -1]","[0, 0, 0, 0, 1]",20.0,18.0,2.6599999999999993,1.94,-2.1799999999999997,0.9499999999999997,18,18,0.43,0.57,0.4,3.2,0.025999999999999978,1.152,3.6900000000000004,0.23600000000000004,9.8,20.2,0.43600000000000005,0.5640000000000001
507,59425,2021-03-07,15,26,torino,crotone,A,L,2,4,3.5,0,"[0, 0, 0, 0, 1]","[-1, -1, -1, -1, -1]",18.0,20.0,-2.1799999999999997,0.9499999999999997,2.6599999999999993,1.94,18,18,0.57,0.43,1.4,1.2,1.1220000000000003,-2.4139999999999997,1.47,0.2999999999999997,14.4,10.6,0.51,0.49000000000000005
508,59426,2021-03-07,18,26,sampdoria,cagliari,H,D,2,2,0.5,2,"[0, 1, -1, -1, 0]","[-1, -1, -1, 1, 1]",10.0,17.0,5.009999999999999,2.2899999999999996,2.5500000000000007,-0.69,12,9,0.51,0.49,0.8,1.2,3.3779999999999992,3.0279999999999996,1.6119999999999997,-0.5780000000000001,10.0,13.2,0.502,0.49800000000000005
509,59426,2021-03-07,18,26,cagliari,sampdoria,A,D,2,2,2,0.5,"[-1, -1, -1, 1, 1]","[0, 1, -1, -1, 0]",17.0,10.0,2.5500000000000007,-0.69,5.009999999999999,2.2899999999999996,9,12,0.49,0.51,0.6,0.6,3.308,-0.514,1.108,0.5899999999999999,9.8,12.2,0.4,0.6
510,59427,2021-03-07,20,26,napoli,bologna,H,W,3,1,1.5,0,"[-1, 1, -1, 1, 0]","[1, 0, 0, 1, -1]",6.0,12.0,7.16,4.069999999999999,-1.0200000000000005,-0.81,14,16,0.43,0.57,1.8,1.8,4.302,1.0280000000000002,2.1160000000000005,2.6239999999999997,14.4,12.8,0.522,0.47800000000000004
511,59427,2021-03-07,20,26,bologna,napoli,A,L,1,3,0,1.5,"[1, 0, 0, 1, -1]","[-1, 1, -1, 1, 0]",12.0,6.0,-1.0200000000000005,-0.81,7.16,4.069999999999999,16,14,0.57,0.43,1.4,0.6,0.8460000000000001,-0.4780000000000002,1.656,-0.8040000000000005,11.2,18.0,0.46399999999999997,0.5359999999999999
512,59428,2021-03-08,20,26,inter,atalanta,H,W,1,0,8.0,4.5,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]",1.0,3.0,4.69,3.8099999999999996,-1.7699999999999991,1.77,5,13,0.44,0.56,2.6,0.4,6.16,3.1819999999999995,0.8039999999999999,-1.36,15.4,11.6,0.45600000000000007,0.5439999999999999
513,59428,2021-03-08,20,26,atalanta,inter,A,L,0,1,4.5,8.0,"[0, 1, 1, 1, 1]","[1, 1, 1, 1, 1]",3.0,1.0,-1.7699999999999991,1.77,4.69,3.8099999999999996,13,5,0.56,0.44,3.0,1.2,2.996,3.3879999999999995,2.8419999999999996,1.014,16.0,8.2,0.5780000000000001,0.422
514,59429,2021-03-12,15,27,lazio,crotone,H,W,3,2,0,1,"[1, -1, 1, -1, -1]","[-1, -1, -1, -1, 1]",7.0,20.0,4.130000000000001,-2.5899999999999994,3.7700000000000005,3.1699999999999995,25,6,0.63,0.37,0.8,1.6,5.504,-0.8620000000000001,2.3679999999999994,1.2399999999999998,15.0,9.4,0.5820000000000001,0.418
515,59429,2021-03-12,15,27,crotone,lazio,A,L,2,3,1,0,"[-1, -1, -1, -1, 1]","[1, -1, 1, -1, -1]",20.0,7.0,3.7700000000000005,3.1699999999999995,4.130000000000001,-2.5899999999999994,6,25,0.37,0.63,1.2,2.8,1.1159999999999997,1.686,2.5280000000000005,0.4079999999999999,11.4,19.6,0.41999999999999993,0.58
516,59430,2021-03-12,20,27,atalanta,spezia,H,W,3,1,0,0.5,"[1, 1, 1, 1, -1]","[1, -1, 0, -1, 0]",5.0,15.0,6.2,3.82,-2.31,0.3900000000000001,14,7,0.47,0.53,2.4,0.8,1.9720000000000009,3.286,3.476,1.9979999999999998,16.4,5.0,0.576,0.42400000000000004
517,59430,2021-03-12,20,27,spezia,atalanta,A,L,1,3,0.5,0,"[1, -1, 0, -1, 0]","[1, 1, 1, 1, -1]",15.0,5.0,-2.31,0.3900000000000001,6.2,3.82,7,14,0.53,0.47,1.0,1.8,-2.834000000000001,2.378,-0.14600000000000013,-1.4,12.2,10.2,0.5780000000000001,0.422
518,59431,2021-03-13,15,27,sassuolo,verona,H,W,3,2,0,0,"[-1, 1, 0, 0, -1]","[1, 0, 0, 1, -1]",9.0,8.0,3.4499999999999993,2.82,-6.44,-1.15,17,13,0.41,0.59,1.4,1.8,2.19,0.792,0.804,0.7799999999999997,17.0,10.6,0.638,0.362
519,59431,2021-03-13,15,27,verona,sassuolo,A,L,2,3,0,0,"[1, 0, 0, 1, -1]","[-1, 1, 0, 0, -1]",8.0,9.0,-6.44,-1.15,3.4499999999999993,2.82,13,17,0.59,0.41,1.6,1.2,-5.418000000000001,-2.4160000000000004,-0.5640000000000003,-1.8839999999999997,10.8,11.6,0.49800000000000005,0.502
520,59432,2021-03-13,18,27,benevento,fiorentina,H,L,1,4,0.5,0.5,"[0, 0, -1, -1, 0]","[-1, 1, -1, -1, 0]",16.0,14.0,2.2,-0.17000000000000037,-3.0199999999999996,-3.01,17,11,0.6,0.4,0.4,1.4,-0.8119999999999999,0.38999999999999996,0.31999999999999973,0.8579999999999997,6.8,12.2,0.376,0.6239999999999999
521,59432,2021-03-13,18,27,fiorentina,benevento,A,W,4,1,0.5,0.5,"[-1, 1, -1, -1, 0]","[0, 0, -1, -1, 0]",14.0,16.0,-3.0199999999999996,-3.01,2.2,-0.17000000000000037,11,17,0.4,0.6,1.6,1.6,-2.682,-3.2660000000000005,-1.2960000000000005,-0.8639999999999999,9.2,9.4,0.45,0.55
522,59433,2021-03-13,20,27,genoa,udinese,H,D,1,1,0,3.0,"[0, 0, -1, 0, -1]","[-1, 0, 1, 0, 1]",13.0,11.0,2.23,3.0999999999999996,-0.7300000000000001,-3.0100000000000007,11,9,0.57,0.43,0.6,1.4,3.436,1.5319999999999998,0.8659999999999999,-0.07199999999999998,7.0,14.2,0.504,0.496
523,59433,2021-03-13,20,27,udinese,genoa,A,D,1,1,3.0,0,"[-1, 0, 1, 0, 1]","[0, 0, -1, 0, -1]",11.0,13.0,-0.7300000000000001,-3.0100000000000007,2.23,3.0999999999999996,9,11,0.43,0.57,1.2,1.2,-2.1719999999999997,-6.061999999999999,-0.48999999999999977,-0.8039999999999999,9.4,11.8,0.42800000000000005,0.572
524,59434,2021-03-14,12,27,bologna,sampdoria,H,W,3,1,0,1.0,"[0, 0, 1, -1, -1]","[1, -1, -1, 0, 0]",12.0,10.0,0.10999999999999988,-0.34000000000000025,4.709999999999999,6.43,10,18,0.43,0.57,1.0,1.2,0.5399999999999998,-0.25600000000000006,3.554,0.7159999999999995,11.4,17.8,0.492,0.508
525,59434,2021-03-14,12,27,sampdoria,bologna,A,L,1,3,1.0,0,"[1, -1, -1, 0, 0]","[0, 0, 1, -1, -1]",10.0,12.0,4.709999999999999,6.43,0.10999999999999988,-0.34000000000000025,18,10,0.57,0.43,1.0,1.4,3.567999999999999,3.1959999999999997,2.7960000000000003,-0.3580000000000001,9.8,12.6,0.476,0.524
526,59435,2021-03-14,15,27,torino,inter,H,L,1,2,0,9.0,"[0, 0, 0, 1, -1]","[1, 1, 1, 1, 1]",18.0,1.0,-1.6500000000000001,3.42,8.320000000000002,3.95,7,13,0.31,0.69,1.4,1.6,0.3200000000000001,-1.6300000000000001,2.6839999999999997,0.9019999999999996,14.8,12.2,0.5,0.5
527,59435,2021-03-14,15,27,inter,torino,A,W,2,1,9.0,0,"[1, 1, 1, 1, 1]","[0, 0, 0, 1, -1]",1.0,18.0,8.320000000000002,3.95,-1.6500000000000001,3.42,13,7,0.69,0.31,2.4,0.4,6.537999999999999,2.944,0.7960000000000003,-0.36800000000000005,13.6,11.2,0.434,0.5660000000000001
528,59436,2021-03-14,15,27,parma,roma,H,W,2,0,0.5,2,"[-1, 0, 0, -1, 0]","[1, 0, -1, 1, 1]",19.0,4.0,1.27,-0.11000000000000029,-3.2400000000000007,-4.2,7,21,0.41,0.59,1.8,2.2,-2.3679999999999994,-0.9480000000000001,-2.2239999999999998,-2.0420000000000003,12.0,10.6,0.508,0.492
529,59436,2021-03-14,15,27,roma,parma,A,L,0,2,2,0.5,"[1, 0, -1, 1, 1]","[-1, 0, 0, -1, 0]",4.0,19.0,-3.2400000000000007,-4.2,1.27,-0.11000000000000029,21,7,0.59,0.41,1.4,0.6,0.45400000000000007,-0.5340000000000001,0.38400000000000034,-2.0060000000000002,14.2,8.4,0.5760000000000001,0.42400000000000004
530,59437,2021-03-14,18,27,cagliari,juventus,H,L,1,3,2.5,3.5,"[-1, -1, 1, 1, 0]","[-1, 1, 0, 1, 1]",17.0,3.0,3.38,-1.79,2.6699999999999986,-0.27,12,10,0.5,0.5,1.0,0.8,3.214,-0.7940000000000002,0.882,0.8239999999999998,10.2,11.8,0.422,0.5780000000000001
531,59437,2021-03-14,18,27,juventus,cagliari,A,W,3,1,3.5,2.5,"[-1, 1, 0, 1, 1]","[-1, -1, 1, 1, 0]",3.0,17.0,2.6699999999999986,-0.27,3.38,-1.79,10,12,0.5,0.5,2.0,0.6,0.2099999999999996,-2.05,0.5799999999999995,-1.1620000000000001,18.2,12.6,0.55,0.45
532,59438,2021-03-14,20,27,milan,napoli,H,L,0,1,2.5,2.5,"[-1, -1, 1, 0, 1]","[1, -1, 1, 0, 1]",2.0,6.0,1.1900000000000004,-1.5599999999999998,7.96,5.709999999999999,13,15,0.55,0.45,1.0,1.4,1.8060000000000003,-1.338,-0.24600000000000008,0.012000000000000233,12.2,13.4,0.5359999999999999,0.4640000000000001
533,59438,2021-03-14,20,27,napoli,milan,A,W,1,0,2.5,2.5,"[1, -1, 1, 0, 1]","[-1, -1, 1, 0, 1]",6.0,2.0,7.96,5.709999999999999,1.1900000000000004,-1.5599999999999998,15,13,0.45,0.55,2.2,1.6,4.768,1.488,1.1360000000000001,1.752,12.0,15.2,0.47400000000000003,0.526
534,59408,2021-03-17,15,24,torino,sassuolo,H,W,3,2,0,1,"[0, 0, 1, -1, -1]","[1, 0, 0, -1, 1]",18.0,8.0,0.7800000000000006,-1.3900000000000006,2.91,5.310000000000001,22,14,0.49,0.51,1.4,1.8,-0.24399999999999994,-0.4499999999999999,4.712000000000001,2.216,13.2,13.2,0.45999999999999996,0.54
535,59408,2021-03-17,15,24,sassuolo,torino,A,L,2,3,1,0,"[1, 0, 0, -1, 1]","[0, 0, 1, -1, -1]",8.0,18.0,2.91,5.310000000000001,0.7800000000000006,-1.3900000000000006,14,22,0.51,0.49,1.8,1.8,2.9799999999999995,1.184,-0.09800000000000005,-0.04800000000000004,18.8,10.6,0.6140000000000001,0.386
536,59439,2021-03-19,20,28,parma,genoa,H,L,1,2,1.5,0.5,"[0, 0, -1, 0, 1]","[0, -1, 0, -1, 0]",19.0,14.0,-4.949999999999999,-1.8899999999999995,3.9899999999999993,1.0600000000000003,12,9,0.56,0.44,2.0,1.8,-1.1839999999999993,-0.06400000000000006,-1.5020000000000002,-1.8259999999999998,10.8,12.4,0.49000000000000005,0.51
